charge_id,project_id,wbs_id,cost_code_id,week_ending,reg_hours,ot_hours,amount,origin_system
LC-00000891,PRJ-003,WBS-00091,CC-00022,2026-07-03,8.0,1.58,378.5,OnPrem-SQLServer
LC-00000892,PRJ-003,WBS-00091,CC-00023,2026-06-19,8.0,0.0,417.84,OnPrem-SQLServer
LC-00000893,PRJ-003,WBS-00091,CC-00023,2026-07-10,8.0,1.09,568.47,OnPrem-SQLServer
LC-00000894,PRJ-003,WBS-00091,CC-00024,2026-06-19,8.0,0.0,292.0,OnPrem-SQLServer
LC-00000895,PRJ-003,WBS-00091,CC-00024,2026-07-10,8.0,0.0,472.0,OnPrem-SQLServer
LC-00000896,PRJ-003,WBS-00091,CC-00025,2026-05-15,8.0,0.0,410.8,OnPrem-SQLServer
LC-00000897,PRJ-003,WBS-00091,CC-00026,2026-05-22,8.0,0.0,472.0,OnPrem-SQLServer
LC-00000898,PRJ-003,WBS-00091,CC-00026,2026-06-26,8.0,0.88,553.33,OnPrem-SQLServer
LC-00000899,PRJ-003,WBS-00091,CC-00027,2026-06-19,8.0,0.0,474.96,OnPrem-SQLServer
LC-00000900,PRJ-003,WBS-00091,CC-00027,2026-07-31,8.0,0.0,410.8,OnPrem-SQLServer
LC-00000901,PRJ-003,WBS-00092,CC-00019,2026-06-12,8.0,0.0,417.84,OnPrem-SQLServer
LC-00000902,PRJ-003,WBS-00092,CC-00019,2026-07-24,8.0,0.0,410.8,OnPrem-SQLServer
LC-00000903,PRJ-003,WBS-00092,CC-00021,2026-06-05,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000904,PRJ-003,WBS-00092,CC-00021,2026-07-10,8.0,0.0,472.0,OnPrem-SQLServer
LC-00000905,PRJ-003,WBS-00092,CC-00021,2026-07-24,8.0,0.0,398.24,OnPrem-SQLServer
LC-00000906,PRJ-003,WBS-00092,CC-00022,2026-05-29,8.0,0.0,472.0,OnPrem-SQLServer
LC-00000907,PRJ-003,WBS-00092,CC-00023,2026-05-08,8.0,0.0,410.8,OnPrem-SQLServer
LC-00000908,PRJ-003,WBS-00092,CC-00023,2026-06-05,8.0,0.0,884.64,OnPrem-SQLServer
LC-00000909,PRJ-003,WBS-00092,CC-00023,2026-07-17,8.0,1.42,369.75,OnPrem-SQLServer
LC-00000910,PRJ-003,WBS-00092,CC-00024,2026-07-10,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000911,PRJ-003,WBS-00092,CC-00026,2026-05-15,8.0,0.0,477.44,OnPrem-SQLServer
LC-00000912,PRJ-003,WBS-00093,CC-00019,2026-07-03,16.0,0.0,1224.32,OnPrem-SQLServer
LC-00000913,PRJ-003,WBS-00093,CC-00021,2026-05-15,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000914,PRJ-003,WBS-00093,CC-00022,2026-05-15,8.0,0.0,477.44,OnPrem-SQLServer
LC-00000915,PRJ-003,WBS-00093,CC-00022,2026-06-05,8.0,1.59,379.05,OnPrem-SQLServer
LC-00000916,PRJ-003,WBS-00093,CC-00023,2026-06-05,8.0,0.0,410.8,OnPrem-SQLServer
LC-00000917,PRJ-003,WBS-00093,CC-00023,2026-06-12,8.0,0.0,454.4,OnPrem-SQLServer
LC-00000918,PRJ-003,WBS-00093,CC-00023,2026-07-31,8.0,0.0,410.8,OnPrem-SQLServer
LC-00000919,PRJ-003,WBS-00093,CC-00024,2026-05-01,8.0,0.0,474.96,OnPrem-SQLServer
LC-00000920,PRJ-003,WBS-00093,CC-00024,2026-07-17,8.0,0.0,472.0,OnPrem-SQLServer
LC-00000921,PRJ-003,WBS-00093,CC-00027,2026-07-17,8.0,0.0,410.8,OnPrem-SQLServer
LC-00000922,PRJ-003,WBS-00094,CC-00019,2026-07-03,16.0,0.0,1211.76,OnPrem-SQLServer
LC-00000923,PRJ-003,WBS-00094,CC-00019,2026-07-24,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000924,PRJ-003,WBS-00094,CC-00020,2026-07-10,8.0,0.0,884.64,OnPrem-SQLServer
LC-00000925,PRJ-003,WBS-00094,CC-00021,2026-06-26,8.0,0.61,457.79,OnPrem-SQLServer
LC-00000926,PRJ-003,WBS-00094,CC-00021,2026-07-03,8.0,0.0,398.24,OnPrem-SQLServer
LC-00000927,PRJ-003,WBS-00094,CC-00022,2026-05-29,8.0,0.0,472.0,OnPrem-SQLServer
LC-00000928,PRJ-003,WBS-00094,CC-00022,2026-06-19,8.0,0.0,417.84,OnPrem-SQLServer
LC-00000929,PRJ-003,WBS-00094,CC-00022,2026-07-31,8.0,0.0,689.44,OnPrem-SQLServer
LC-00000930,PRJ-003,WBS-00094,CC-00023,2026-05-29,8.0,0.0,417.84,OnPrem-SQLServer
LC-00000931,PRJ-003,WBS-00094,CC-00023,2026-07-31,8.0,0.0,689.44,OnPrem-SQLServer
LC-00000932,PRJ-003,WBS-00094,CC-00025,2026-06-12,8.0,0.0,417.84,OnPrem-SQLServer
LC-00000933,PRJ-003,WBS-00094,CC-00025,2026-06-19,8.0,0.0,292.4,OnPrem-SQLServer
LC-00000934,PRJ-003,WBS-00094,CC-00026,2026-05-29,8.0,1.46,371.94,OnPrem-SQLServer
LC-00000935,PRJ-003,WBS-00094,CC-00026,2026-07-24,8.0,0.0,398.24,OnPrem-SQLServer
LC-00000936,PRJ-003,WBS-00094,CC-00027,2026-05-08,8.0,0.0,417.84,OnPrem-SQLServer
LC-00000937,PRJ-003,WBS-00094,CC-00027,2026-07-10,8.0,0.0,454.4,OnPrem-SQLServer
LC-00000938,PRJ-003,WBS-00095,CC-00020,2026-05-08,8.0,0.0,417.84,OnPrem-SQLServer
LC-00000939,PRJ-003,WBS-00095,CC-00020,2026-06-19,8.0,0.0,417.84,OnPrem-SQLServer
LC-00000940,PRJ-003,WBS-00095,CC-00020,2026-07-24,8.0,0.0,417.84,OnPrem-SQLServer
LC-00000941,PRJ-003,WBS-00095,CC-00020,2026-07-31,8.0,0.0,292.0,OnPrem-SQLServer
LC-00000942,PRJ-003,WBS-00095,CC-00021,2026-05-15,8.0,0.0,454.4,OnPrem-SQLServer
LC-00000943,PRJ-003,WBS-00095,CC-00023,2026-05-08,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000944,PRJ-003,WBS-00095,CC-00023,2026-06-19,16.0,0.0,1177.04,OnPrem-SQLServer
LC-00000945,PRJ-003,WBS-00095,CC-00024,2026-05-29,8.0,0.0,398.24,OnPrem-SQLServer
LC-00000946,PRJ-003,WBS-00095,CC-00024,2026-06-19,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000947,PRJ-003,WBS-00095,CC-00024,2026-07-24,8.0,0.0,472.0,OnPrem-SQLServer
LC-00000948,PRJ-003,WBS-00095,CC-00025,2026-05-08,8.0,0.0,472.0,OnPrem-SQLServer
LC-00000949,PRJ-003,WBS-00095,CC-00025,2026-06-12,8.0,0.0,884.64,OnPrem-SQLServer
LC-00000950,PRJ-003,WBS-00095,CC-00027,2026-05-15,8.0,0.0,477.44,OnPrem-SQLServer
LC-00000951,PRJ-003,WBS-00095,CC-00027,2026-06-19,8.0,0.0,454.4,OnPrem-SQLServer
LC-00000952,PRJ-003,WBS-00096,CC-00019,2026-06-19,8.0,0.0,292.0,OnPrem-SQLServer
LC-00000953,PRJ-003,WBS-00096,CC-00019,2026-06-26,8.0,0.0,884.64,OnPrem-SQLServer
LC-00000954,PRJ-003,WBS-00096,CC-00019,2026-07-31,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000955,PRJ-003,WBS-00096,CC-00020,2026-07-03,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000956,PRJ-003,WBS-00096,CC-00021,2026-06-26,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000957,PRJ-003,WBS-00096,CC-00021,2026-07-10,8.0,0.0,417.84,OnPrem-SQLServer
LC-00000958,PRJ-003,WBS-00096,CC-00021,2026-07-17,8.0,1.44,1123.49,OnPrem-SQLServer
LC-00000959,PRJ-003,WBS-00096,CC-00022,2026-05-08,8.0,0.0,474.96,OnPrem-SQLServer
LC-00000960,PRJ-003,WBS-00096,CC-00022,2026-07-24,8.0,0.0,398.24,OnPrem-SQLServer
LC-00000961,PRJ-003,WBS-00096,CC-00023,2026-06-26,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000962,PRJ-003,WBS-00096,CC-00024,2026-06-19,8.0,1.5,1133.44,OnPrem-SQLServer
LC-00000963,PRJ-003,WBS-00096,CC-00025,2026-05-08,8.0,0.0,472.0,OnPrem-SQLServer
LC-00000964,PRJ-003,WBS-00096,CC-00025,2026-05-15,8.0,0.0,884.64,OnPrem-SQLServer
LC-00000965,PRJ-003,WBS-00096,CC-00025,2026-06-12,8.0,0.0,474.96,OnPrem-SQLServer
LC-00000966,PRJ-003,WBS-00097,CC-00019,2026-04-24,8.0,0.0,474.96,OnPrem-SQLServer
LC-00000967,PRJ-003,WBS-00097,CC-00019,2026-05-08,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000968,PRJ-003,WBS-00097,CC-00019,2026-06-12,8.0,1.53,1138.42,OnPrem-SQLServer
LC-00000969,PRJ-003,WBS-00097,CC-00019,2026-07-10,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000970,PRJ-003,WBS-00097,CC-00019,2026-07-31,8.0,0.0,398.24,OnPrem-SQLServer
LC-00000971,PRJ-003,WBS-00097,CC-00021,2026-05-22,8.0,0.0,454.4,OnPrem-SQLServer
LC-00000972,PRJ-003,WBS-00097,CC-00021,2026-06-12,8.0,0.67,328.68,OnPrem-SQLServer
LC-00000973,PRJ-003,WBS-00097,CC-00021,2026-07-31,8.0,0.0,398.24,OnPrem-SQLServer
LC-00000974,PRJ-003,WBS-00097,CC-00022,2026-05-15,8.0,0.0,594.48,OnPrem-SQLServer
LC-00000975,PRJ-003,WBS-00097,CC-00023,2026-05-29,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000976,PRJ-003,WBS-00097,CC-00023,2026-07-03,8.0,0.0,410.8,OnPrem-SQLServer
LC-00000977,PRJ-003,WBS-00097,CC-00024,2026-07-24,8.0,0.0,410.8,OnPrem-SQLServer
LC-00000978,PRJ-003,WBS-00097,CC-00024,2026-07-31,8.0,0.0,472.0,OnPrem-SQLServer
LC-00000979,PRJ-003,WBS-00097,CC-00025,2026-05-01,8.0,0.0,474.96,OnPrem-SQLServer
LC-00000980,PRJ-003,WBS-00097,CC-00025,2026-06-05,8.0,0.0,442.24,OnPrem-SQLServer
LC-00000981,PRJ-003,WBS-00097,CC-00025,2026-07-31,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000982,PRJ-003,WBS-00098,CC-00019,2026-07-03,8.0,0.0,474.96,OnPrem-SQLServer
LC-00000983,PRJ-003,WBS-00098,CC-00019,2026-07-10,8.0,0.0,454.4,OnPrem-SQLServer
LC-00000984,PRJ-003,WBS-00098,CC-00020,2026-05-29,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000985,PRJ-003,WBS-00098,CC-00020,2026-06-26,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000986,PRJ-003,WBS-00098,CC-00021,2026-05-08,8.0,0.0,474.96,OnPrem-SQLServer
LC-00000987,PRJ-003,WBS-00098,CC-00021,2026-06-12,8.0,0.0,454.4,OnPrem-SQLServer
LC-00000988,PRJ-003,WBS-00098,CC-00021,2026-07-03,8.0,0.0,884.64,OnPrem-SQLServer
LC-00000989,PRJ-003,WBS-00098,CC-00021,2026-07-24,8.0,0.0,292.0,OnPrem-SQLServer
LC-00000990,PRJ-003,WBS-00098,CC-00025,2026-05-22,8.0,0.0,474.96,OnPrem-SQLServer
LC-00000991,PRJ-003,WBS-00098,CC-00025,2026-07-10,8.0,0.83,460.22,OnPrem-SQLServer
LC-00000992,PRJ-003,WBS-00098,CC-00025,2026-07-24,8.0,0.0,398.08,OnPrem-SQLServer
LC-00000993,PRJ-003,WBS-00098,CC-00026,2026-06-19,8.0,0.76,519.15,OnPrem-SQLServer
LC-00000994,PRJ-003,WBS-00098,CC-00027,2026-07-17,8.0,0.84,546.34,OnPrem-SQLServer
LC-00000995,PRJ-003,WBS-00099,CC-00019,2026-05-29,8.0,1.77,505.69,OnPrem-SQLServer
LC-00000996,PRJ-003,WBS-00099,CC-00019,2026-06-05,8.0,0.0,410.8,OnPrem-SQLServer
LC-00000997,PRJ-003,WBS-00099,CC-00020,2026-07-03,8.0,0.0,292.0,OnPrem-SQLServer
LC-00000998,PRJ-003,WBS-00099,CC-00020,2026-07-10,8.0,0.0,379.68,OnPrem-SQLServer
LC-00000999,PRJ-003,WBS-00099,CC-00021,2026-06-26,8.0,0.0,398.24,OnPrem-SQLServer
LC-00001000,PRJ-003,WBS-00099,CC-00022,2026-06-19,8.0,0.0,292.4,OnPrem-SQLServer
LC-00001001,PRJ-003,WBS-00099,CC-00022,2026-06-26,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001002,PRJ-003,WBS-00099,CC-00022,2026-07-03,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001003,PRJ-003,WBS-00099,CC-00022,2026-07-31,8.0,1.07,501.67,OnPrem-SQLServer
LC-00001004,PRJ-003,WBS-00099,CC-00023,2026-06-05,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001005,PRJ-003,WBS-00099,CC-00024,2026-06-19,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001006,PRJ-003,WBS-00099,CC-00025,2026-07-10,8.0,0.0,884.64,OnPrem-SQLServer
LC-00001007,PRJ-003,WBS-00099,CC-00026,2026-06-05,8.0,0.0,417.84,OnPrem-SQLServer
LC-00001008,PRJ-003,WBS-00100,CC-00020,2026-06-05,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001009,PRJ-003,WBS-00100,CC-00021,2026-07-17,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001010,PRJ-003,WBS-00100,CC-00024,2026-06-12,8.0,0.0,398.24,OnPrem-SQLServer
LC-00001011,PRJ-003,WBS-00100,CC-00024,2026-06-26,8.0,1.41,519.41,OnPrem-SQLServer
LC-00001012,PRJ-003,WBS-00100,CC-00025,2026-06-05,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001013,PRJ-003,WBS-00100,CC-00026,2026-07-17,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001014,PRJ-003,WBS-00100,CC-00027,2026-06-05,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001015,PRJ-003,WBS-00100,CC-00027,2026-07-17,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001016,PRJ-003,WBS-00101,CC-00020,2026-05-29,8.0,0.69,463.95,OnPrem-SQLServer
LC-00001017,PRJ-003,WBS-00101,CC-00022,2026-05-15,8.0,0.0,884.64,OnPrem-SQLServer
LC-00001018,PRJ-003,WBS-00101,CC-00022,2026-07-24,8.0,0.0,442.24,OnPrem-SQLServer
LC-00001019,PRJ-003,WBS-00101,CC-00024,2026-05-15,8.0,0.0,474.96,OnPrem-SQLServer
LC-00001020,PRJ-003,WBS-00101,CC-00024,2026-07-17,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001021,PRJ-003,WBS-00101,CC-00025,2026-07-17,8.0,0.0,292.0,OnPrem-SQLServer
LC-00001022,PRJ-003,WBS-00101,CC-00026,2026-05-15,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001023,PRJ-003,WBS-00101,CC-00027,2026-05-15,8.0,0.0,594.48,OnPrem-SQLServer
LC-00001024,PRJ-003,WBS-00101,CC-00027,2026-05-29,8.0,0.0,292.0,OnPrem-SQLServer
LC-00001025,PRJ-003,WBS-00102,CC-00019,2026-07-10,8.0,0.0,884.64,OnPrem-SQLServer
LC-00001026,PRJ-003,WBS-00102,CC-00021,2026-07-03,8.0,1.78,1179.89,OnPrem-SQLServer
LC-00001027,PRJ-003,WBS-00102,CC-00021,2026-07-10,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001028,PRJ-003,WBS-00102,CC-00022,2026-05-29,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001029,PRJ-003,WBS-00102,CC-00022,2026-07-10,8.0,0.0,884.64,OnPrem-SQLServer
LC-00001030,PRJ-003,WBS-00102,CC-00023,2026-07-03,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001031,PRJ-003,WBS-00102,CC-00023,2026-07-24,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001032,PRJ-003,WBS-00102,CC-00024,2026-07-03,8.0,0.0,813.52,OnPrem-SQLServer
LC-00001033,PRJ-003,WBS-00102,CC-00025,2026-07-17,8.0,0.0,292.0,OnPrem-SQLServer
LC-00001034,PRJ-003,WBS-00103,CC-00019,2026-04-24,8.0,0.0,474.96,OnPrem-SQLServer
LC-00001035,PRJ-003,WBS-00103,CC-00019,2026-06-12,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001036,PRJ-003,WBS-00103,CC-00019,2026-07-17,8.0,0.0,884.64,OnPrem-SQLServer
LC-00001037,PRJ-003,WBS-00103,CC-00019,2026-07-24,8.0,0.0,884.64,OnPrem-SQLServer
LC-00001038,PRJ-003,WBS-00103,CC-00020,2026-06-05,8.0,0.0,442.24,OnPrem-SQLServer
LC-00001039,PRJ-003,WBS-00103,CC-00023,2026-06-05,8.0,0.0,474.96,OnPrem-SQLServer
LC-00001040,PRJ-003,WBS-00103,CC-00024,2026-06-05,8.0,0.0,292.0,OnPrem-SQLServer
LC-00001041,PRJ-003,WBS-00103,CC-00024,2026-07-03,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001042,PRJ-003,WBS-00103,CC-00026,2026-05-15,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001043,PRJ-003,WBS-00103,CC-00026,2026-07-03,16.0,0.0,944.0,OnPrem-SQLServer
LC-00001044,PRJ-003,WBS-00103,CC-00027,2026-06-12,8.0,0.0,292.0,OnPrem-SQLServer
LC-00001045,PRJ-003,WBS-00103,CC-00027,2026-07-17,8.0,0.0,379.68,OnPrem-SQLServer
LC-00001046,PRJ-003,WBS-00104,CC-00020,2026-07-10,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001047,PRJ-003,WBS-00104,CC-00021,2026-05-22,8.0,0.0,379.68,OnPrem-SQLServer
LC-00001048,PRJ-003,WBS-00104,CC-00022,2026-06-12,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001049,PRJ-003,WBS-00104,CC-00022,2026-07-31,24.0,1.44,1905.68,OnPrem-SQLServer
LC-00001050,PRJ-003,WBS-00104,CC-00023,2026-06-19,8.0,0.0,379.68,OnPrem-SQLServer
LC-00001051,PRJ-003,WBS-00104,CC-00024,2026-06-05,8.0,0.87,339.63,OnPrem-SQLServer
LC-00001052,PRJ-003,WBS-00104,CC-00024,2026-07-24,8.0,0.0,292.0,OnPrem-SQLServer
LC-00001053,PRJ-003,WBS-00104,CC-00025,2026-05-29,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001054,PRJ-003,WBS-00104,CC-00025,2026-07-17,8.0,0.0,379.68,OnPrem-SQLServer
LC-00001055,PRJ-003,WBS-00104,CC-00026,2026-05-15,8.0,0.0,379.68,OnPrem-SQLServer
LC-00001056,PRJ-003,WBS-00104,CC-00027,2026-07-24,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001057,PRJ-003,WBS-00105,CC-00019,2026-05-29,8.0,0.0,292.0,OnPrem-SQLServer
LC-00001058,PRJ-003,WBS-00105,CC-00020,2026-05-29,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001059,PRJ-003,WBS-00105,CC-00020,2026-07-03,8.0,0.0,813.52,OnPrem-SQLServer
LC-00001060,PRJ-003,WBS-00105,CC-00022,2026-05-29,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001061,PRJ-003,WBS-00105,CC-00022,2026-07-31,8.0,0.0,417.84,OnPrem-SQLServer
LC-00001062,PRJ-003,WBS-00105,CC-00023,2026-06-05,8.0,0.0,474.96,OnPrem-SQLServer
LC-00001063,PRJ-003,WBS-00105,CC-00024,2026-05-22,8.0,1.43,1121.83,OnPrem-SQLServer
LC-00001064,PRJ-003,WBS-00105,CC-00024,2026-06-19,8.0,0.0,292.4,OnPrem-SQLServer
LC-00001065,PRJ-003,WBS-00105,CC-00024,2026-07-17,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001066,PRJ-003,WBS-00105,CC-00026,2026-06-12,8.0,0.0,474.96,OnPrem-SQLServer
LC-00001067,PRJ-003,WBS-00105,CC-00027,2026-05-15,8.0,0.0,474.96,OnPrem-SQLServer
LC-00001068,PRJ-003,WBS-00106,CC-00019,2026-07-10,8.0,1.42,529.09,OnPrem-SQLServer
LC-00001069,PRJ-003,WBS-00106,CC-00019,2026-07-17,8.0,1.63,495.72,OnPrem-SQLServer
LC-00001070,PRJ-003,WBS-00106,CC-00021,2026-05-22,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001071,PRJ-003,WBS-00106,CC-00022,2026-07-03,8.0,0.0,379.68,OnPrem-SQLServer
LC-00001072,PRJ-003,WBS-00106,CC-00024,2026-05-08,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001073,PRJ-003,WBS-00106,CC-00024,2026-07-03,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001074,PRJ-003,WBS-00106,CC-00025,2026-05-08,8.0,0.0,379.68,OnPrem-SQLServer
LC-00001075,PRJ-003,WBS-00106,CC-00025,2026-05-29,8.0,0.0,398.24,OnPrem-SQLServer
LC-00001076,PRJ-003,WBS-00106,CC-00025,2026-06-05,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001077,PRJ-003,WBS-00106,CC-00025,2026-07-03,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001078,PRJ-003,WBS-00106,CC-00025,2026-07-24,8.0,0.0,417.84,OnPrem-SQLServer
LC-00001079,PRJ-003,WBS-00106,CC-00026,2026-05-29,8.0,0.0,417.84,OnPrem-SQLServer
LC-00001080,PRJ-003,WBS-00106,CC-00027,2026-05-29,8.0,0.65,460.87,OnPrem-SQLServer
LC-00001081,PRJ-003,WBS-00106,CC-00027,2026-06-12,8.0,0.0,884.64,OnPrem-SQLServer
LC-00001082,PRJ-003,WBS-00107,CC-00020,2026-06-12,8.0,1.02,344.32,OnPrem-SQLServer
LC-00001083,PRJ-003,WBS-00107,CC-00022,2026-05-22,8.0,0.0,474.96,OnPrem-SQLServer
LC-00001084,PRJ-003,WBS-00107,CC-00022,2026-06-26,8.0,0.0,417.84,OnPrem-SQLServer
LC-00001085,PRJ-003,WBS-00107,CC-00022,2026-07-03,8.0,0.0,884.64,OnPrem-SQLServer
LC-00001086,PRJ-003,WBS-00107,CC-00023,2026-05-29,8.0,0.0,379.68,OnPrem-SQLServer
LC-00001087,PRJ-003,WBS-00107,CC-00026,2026-07-10,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001088,PRJ-003,WBS-00108,CC-00019,2026-06-26,8.0,0.0,398.24,OnPrem-SQLServer
LC-00001089,PRJ-003,WBS-00108,CC-00020,2026-06-05,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001090,PRJ-003,WBS-00108,CC-00020,2026-07-24,8.0,0.0,292.0,OnPrem-SQLServer
LC-00001091,PRJ-003,WBS-00108,CC-00021,2026-06-19,8.0,0.0,417.84,OnPrem-SQLServer
LC-00001092,PRJ-003,WBS-00108,CC-00021,2026-07-31,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001093,PRJ-003,WBS-00108,CC-00022,2026-05-29,8.0,0.0,398.24,OnPrem-SQLServer
LC-00001094,PRJ-003,WBS-00108,CC-00022,2026-06-26,8.0,0.0,417.84,OnPrem-SQLServer
LC-00001095,PRJ-003,WBS-00108,CC-00022,2026-07-24,24.0,0.0,1218.4,OnPrem-SQLServer
LC-00001096,PRJ-003,WBS-00108,CC-00023,2026-07-24,8.0,0.0,884.64,OnPrem-SQLServer
LC-00001097,PRJ-003,WBS-00108,CC-00024,2026-05-29,8.0,0.0,417.84,OnPrem-SQLServer
LC-00001098,PRJ-003,WBS-00108,CC-00024,2026-07-31,8.0,1.53,537.71,OnPrem-SQLServer
LC-00001099,PRJ-003,WBS-00108,CC-00025,2026-06-26,8.0,0.0,292.0,OnPrem-SQLServer
LC-00001100,PRJ-003,WBS-00108,CC-00025,2026-07-31,8.0,0.0,379.68,OnPrem-SQLServer
LC-00001101,PRJ-003,WBS-00108,CC-00026,2026-05-15,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001102,PRJ-003,WBS-00108,CC-00026,2026-05-22,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001103,PRJ-003,WBS-00108,CC-00026,2026-07-03,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001104,PRJ-003,WBS-00109,CC-00020,2026-07-10,8.0,0.0,398.24,OnPrem-SQLServer
LC-00001105,PRJ-003,WBS-00109,CC-00021,2026-06-26,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001106,PRJ-003,WBS-00109,CC-00021,2026-07-24,8.0,0.0,379.68,OnPrem-SQLServer
LC-00001107,PRJ-003,WBS-00109,CC-00021,2026-07-31,8.0,0.0,292.0,OnPrem-SQLServer
LC-00001108,PRJ-003,WBS-00109,CC-00022,2026-07-24,8.0,0.0,442.24,OnPrem-SQLServer
LC-00001109,PRJ-003,WBS-00109,CC-00023,2026-06-26,8.0,0.0,398.24,OnPrem-SQLServer
LC-00001110,PRJ-003,WBS-00109,CC-00023,2026-07-03,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001111,PRJ-003,WBS-00109,CC-00024,2026-05-15,8.0,0.0,884.64,OnPrem-SQLServer
LC-00001112,PRJ-003,WBS-00109,CC-00024,2026-05-22,16.0,0.0,929.36,OnPrem-SQLServer
LC-00001113,PRJ-003,WBS-00109,CC-00025,2026-07-31,8.0,0.84,549.77,OnPrem-SQLServer
LC-00001114,PRJ-003,WBS-00109,CC-00026,2026-06-12,8.0,0.0,398.24,OnPrem-SQLServer
LC-00001115,PRJ-003,WBS-00109,CC-00026,2026-07-31,8.0,0.0,689.44,OnPrem-SQLServer
LC-00001116,PRJ-003,WBS-00109,CC-00027,2026-06-26,8.0,0.0,292.0,OnPrem-SQLServer
LC-00001117,PRJ-003,WBS-00110,CC-00019,2026-06-05,8.0,0.0,442.24,OnPrem-SQLServer
LC-00001118,PRJ-003,WBS-00110,CC-00020,2026-06-12,8.0,1.04,475.9,OnPrem-SQLServer
LC-00001119,PRJ-003,WBS-00110,CC-00020,2026-07-03,8.0,0.0,398.24,OnPrem-SQLServer
LC-00001120,PRJ-003,WBS-00110,CC-00020,2026-07-10,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001121,PRJ-003,WBS-00110,CC-00020,2026-07-17,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001122,PRJ-003,WBS-00110,CC-00021,2026-07-24,8.0,0.0,454.4,OnPrem-SQLServer
LC-00001123,PRJ-003,WBS-00110,CC-00022,2026-07-03,8.0,0.0,474.96,OnPrem-SQLServer
LC-00001124,PRJ-003,WBS-00110,CC-00023,2026-05-15,8.0,0.0,477.44,OnPrem-SQLServer
LC-00001125,PRJ-003,WBS-00110,CC-00023,2026-07-10,8.0,0.0,410.8,OnPrem-SQLServer
LC-00001126,PRJ-003,WBS-00110,CC-00024,2026-06-12,8.0,1.39,572.83,OnPrem-SQLServer
LC-00001127,PRJ-003,WBS-00110,CC-00025,2026-06-19,8.0,0.0,379.68,OnPrem-SQLServer
LC-00001128,PRJ-003,WBS-00110,CC-00026,2026-06-26,8.0,0.0,417.84,OnPrem-SQLServer
LC-00001129,PRJ-003,WBS-00110,CC-00026,2026-07-03,8.0,0.0,472.0,OnPrem-SQLServer
LC-00001130,PRJ-003,WBS-00110,CC-00027,2026-06-05,8.0,0.0,454.4,OnPrem-SQLServer
