entry_id,timesheet_id,emp_id,work_date,project_id,wbs_id,cost_code_id,clock_in,clock_out,hours,overtime_hours,origin_system
TE-00000784,TS-0000155,EMP-0021,2026-05-15,PRJ-001,WBS-00048,CC-00005,2026-05-15 06:15:00,2026-05-15 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000785,TS-0000155,EMP-0021,2026-05-16,PRJ-001,WBS-00042,CC-00009,2026-05-16 07:30:00,2026-05-16 15:44:24,7.74,7.74,OnPrem-SQLServer
TE-00000786,TS-0000156,EMP-0021,2026-05-18,PRJ-001,WBS-00046,CC-00006,2026-05-18 06:30:00,2026-05-18 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000787,TS-0000156,EMP-0021,2026-05-19,PRJ-001,WBS-00045,CC-00002,2026-05-19 06:00:00,2026-05-19 16:45:00,10.25,2.25,OnPrem-SQLServer
TE-00000788,TS-0000156,EMP-0021,2026-05-20,PRJ-001,WBS-00006,CC-00005,2026-05-20 06:15:00,2026-05-20 16:42:00,9.95,1.95,OnPrem-SQLServer
TE-00000789,TS-0000156,EMP-0021,2026-05-21,PRJ-001,WBS-00012,CC-00004,2026-05-21 07:15:00,2026-05-21 17:00:36,9.26,1.26,OnPrem-SQLServer
TE-00000790,TS-0000156,EMP-0021,2026-05-22,PRJ-001,WBS-00042,CC-00005,2026-05-22 06:00:00,2026-05-22 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000791,TS-0000156,EMP-0021,2026-05-23,PRJ-001,WBS-00013,CC-00003,2026-05-23 06:00:00,2026-05-23 15:34:48,9.08,9.08,OnPrem-SQLServer
TE-00000792,TS-0000157,EMP-0021,2026-05-25,PRJ-001,WBS-00002,CC-00004,2026-05-25 07:00:00,2026-05-25 15:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000793,TS-0000157,EMP-0021,2026-05-26,PRJ-001,WBS-00031,CC-00008,2026-05-26 07:15:00,2026-05-26 17:42:36,9.96,1.96,OnPrem-SQLServer
TE-00000794,TS-0000157,EMP-0021,2026-05-27,PRJ-001,WBS-00006,CC-00004,2026-05-27 07:15:00,2026-05-27 17:37:48,9.88,1.88,OnPrem-SQLServer
TE-00000795,TS-0000157,EMP-0021,2026-05-28,PRJ-001,WBS-00047,CC-00007,2026-05-28 07:15:00,2026-05-28 19:35:24,11.84,3.84,OnPrem-SQLServer
TE-00000796,TS-0000157,EMP-0021,2026-05-29,PRJ-001,WBS-00019,CC-00007,2026-05-29 06:30:00,2026-05-29 15:37:12,8.62,0.62,OnPrem-SQLServer
TE-00000797,TS-0000158,EMP-0021,2026-06-01,PRJ-008,WBS-00317,CC-00068,2026-06-01 06:00:00,2026-06-01 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000798,TS-0000158,EMP-0021,2026-06-02,PRJ-008,WBS-00318,CC-00066,2026-06-02 06:15:00,2026-06-02 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000799,TS-0000158,EMP-0021,2026-06-03,PRJ-008,WBS-00359,CC-00066,2026-06-03 06:15:00,2026-06-03 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000800,TS-0000158,EMP-0021,2026-06-04,PRJ-008,WBS-00321,CC-00067,2026-06-04 06:00:00,2026-06-04 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000801,TS-0000158,EMP-0021,2026-06-05,PRJ-008,WBS-00308,CC-00072,2026-06-05 06:30:00,2026-06-05 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000802,TS-0000159,EMP-0021,2026-06-08,PRJ-001,WBS-00043,CC-00009,2026-06-08 06:00:00,2026-06-08 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000803,TS-0000159,EMP-0021,2026-06-09,PRJ-001,WBS-00008,CC-00003,2026-06-09 06:00:00,2026-06-09 16:23:24,9.89,1.89,OnPrem-SQLServer
TE-00000804,TS-0000159,EMP-0021,2026-06-10,PRJ-001,WBS-00030,CC-00003,2026-06-10 07:00:00,2026-06-10 18:57:00,11.45,3.45,OnPrem-SQLServer
TE-00000805,TS-0000159,EMP-0021,2026-06-11,PRJ-001,WBS-00017,CC-00004,2026-06-11 06:00:00,2026-06-11 15:48:36,9.31,1.31,OnPrem-SQLServer
TE-00000806,TS-0000159,EMP-0021,2026-06-12,PRJ-001,WBS-00039,CC-00005,2026-06-12 07:15:00,2026-06-12 15:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000807,TS-0000160,EMP-0021,2026-06-15,PRJ-001,WBS-00042,CC-00004,2026-06-15 07:30:00,2026-06-15 17:44:24,9.74,1.74,OnPrem-SQLServer
TE-00000808,TS-0000160,EMP-0021,2026-06-16,PRJ-001,WBS-00041,CC-00009,2026-06-16 07:00:00,2026-06-16 16:00:00,8.5,0.5,OnPrem-SQLServer
TE-00000809,TS-0000160,EMP-0021,2026-06-17,PRJ-001,WBS-00011,CC-00007,2026-06-17 07:00:00,2026-06-17 15:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000810,TS-0000160,EMP-0021,2026-06-18,PRJ-001,WBS-00011,CC-00009,2026-06-18 07:00:00,2026-06-18 17:02:24,9.54,1.54,OnPrem-SQLServer
TE-00000811,TS-0000160,EMP-0021,2026-06-19,PRJ-001,WBS-00038,CC-00003,2026-06-19 06:15:00,2026-06-19 17:37:48,10.88,2.88,OnPrem-SQLServer
TE-00000812,TS-0000160,EMP-0021,2026-06-20,PRJ-001,WBS-00004,CC-00003,2026-06-20 06:15:00,2026-06-20 14:23:24,7.64,7.64,OnPrem-SQLServer
TE-00000813,TS-0000161,EMP-0021,2026-06-22,PRJ-001,WBS-00002,CC-00009,2026-06-22 06:30:00,2026-06-22 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000814,TS-0000161,EMP-0021,2026-06-23,PRJ-001,WBS-00017,CC-00001,2026-06-23 06:30:00,2026-06-23 16:40:12,9.67,1.67,OnPrem-SQLServer
TE-00000815,TS-0000161,EMP-0021,2026-06-24,PRJ-001,WBS-00019,CC-00002,2026-06-24 06:30:00,2026-06-24 17:33:36,10.56,2.56,OnPrem-SQLServer
TE-00000816,TS-0000161,EMP-0021,2026-06-25,PRJ-001,WBS-00004,CC-00003,2026-06-25 06:00:00,2026-06-25 18:23:24,11.89,3.89,OnPrem-SQLServer
TE-00000817,TS-0000161,EMP-0021,2026-06-26,PRJ-001,WBS-00028,CC-00008,2026-06-26 07:30:00,2026-06-26 18:07:48,10.13,2.13,OnPrem-SQLServer
TE-00000818,TS-0000161,EMP-0021,2026-06-27,PRJ-001,WBS-00041,CC-00008,2026-06-27 07:00:00,2026-06-27 14:31:48,7.03,7.03,OnPrem-SQLServer
TE-00000819,TS-0000162,EMP-0021,2026-06-29,PRJ-001,WBS-00051,CC-00009,2026-06-29 06:15:00,2026-06-29 15:55:12,9.17,1.17,OnPrem-SQLServer
TE-00000820,TS-0000162,EMP-0021,2026-06-30,PRJ-001,WBS-00020,CC-00004,2026-06-30 06:15:00,2026-06-30 17:15:36,10.51,2.51,OnPrem-SQLServer
TE-00000821,TS-0000162,EMP-0021,2026-07-01,PRJ-001,WBS-00023,CC-00008,2026-07-01 06:15:00,2026-07-01 17:13:48,10.48,2.48,OnPrem-SQLServer
TE-00000822,TS-0000162,EMP-0021,2026-07-02,PRJ-001,WBS-00015,CC-00004,2026-07-02 07:30:00,2026-07-02 19:49:12,11.82,3.82,OnPrem-SQLServer
TE-00000823,TS-0000162,EMP-0021,2026-07-03,PRJ-001,WBS-00017,CC-00009,2026-07-03 06:15:00,2026-07-03 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000824,TS-0000162,EMP-0021,2026-07-04,PRJ-001,WBS-00043,CC-00007,2026-07-04 06:00:00,2026-07-04 14:37:48,8.13,8.13,OnPrem-SQLServer
TE-00000825,TS-0000163,EMP-0021,2026-07-06,PRJ-001,WBS-00028,CC-00003,2026-07-06 07:15:00,2026-07-06 18:57:00,11.2,3.2,OnPrem-SQLServer
TE-00000826,TS-0000163,EMP-0021,2026-07-07,PRJ-001,WBS-00025,CC-00003,2026-07-07 06:00:00,2026-07-07 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000827,TS-0000163,EMP-0021,2026-07-08,PRJ-001,WBS-00035,CC-00003,2026-07-08 06:15:00,2026-07-08 17:39:00,10.9,2.9,OnPrem-SQLServer
TE-00000828,TS-0000163,EMP-0021,2026-07-09,PRJ-001,WBS-00016,CC-00007,2026-07-09 06:15:00,2026-07-09 17:54:00,11.15,3.15,OnPrem-SQLServer
TE-00000829,TS-0000163,EMP-0021,2026-07-10,PRJ-001,WBS-00050,CC-00006,2026-07-10 06:15:00,2026-07-10 17:22:12,10.62,2.62,OnPrem-SQLServer
TE-00000830,TS-0000164,EMP-0021,2026-07-13,PRJ-001,WBS-00045,CC-00007,2026-07-13 07:00:00,2026-07-13 19:13:48,11.73,3.73,OnPrem-SQLServer
TE-00000831,TS-0000164,EMP-0021,2026-07-14,PRJ-001,WBS-00037,CC-00003,2026-07-14 07:15:00,2026-07-14 19:18:00,11.55,3.55,OnPrem-SQLServer
TE-00000832,TS-0000164,EMP-0021,2026-07-15,PRJ-001,WBS-00049,CC-00009,2026-07-15 06:00:00,2026-07-15 17:25:12,10.92,2.92,OnPrem-SQLServer
TE-00000833,TS-0000164,EMP-0021,2026-07-16,PRJ-001,WBS-00010,CC-00001,2026-07-16 07:00:00,2026-07-16 18:26:24,10.94,2.94,OnPrem-SQLServer
TE-00000834,TS-0000164,EMP-0021,2026-07-17,PRJ-001,WBS-00040,CC-00008,2026-07-17 06:30:00,2026-07-17 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000835,TS-0000165,EMP-0021,2026-07-20,PRJ-001,WBS-00046,CC-00009,2026-07-20 07:00:00,2026-07-20 15:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000836,TS-0000165,EMP-0021,2026-07-21,PRJ-001,WBS-00015,CC-00009,2026-07-21 07:00:00,2026-07-21 18:57:36,11.46,3.46,OnPrem-SQLServer
TE-00000837,TS-0000165,EMP-0021,2026-07-22,PRJ-001,WBS-00028,CC-00004,2026-07-22 07:00:00,2026-07-22 19:08:24,11.64,3.64,OnPrem-SQLServer
TE-00000838,TS-0000165,EMP-0021,2026-07-23,PRJ-001,WBS-00048,CC-00005,2026-07-23 07:15:00,2026-07-23 18:34:48,10.83,2.83,OnPrem-SQLServer
TE-00000839,TS-0000165,EMP-0021,2026-07-24,PRJ-001,WBS-00031,CC-00009,2026-07-24 06:30:00,2026-07-24 16:16:12,9.27,1.27,OnPrem-SQLServer
TE-00000840,TS-0000166,EMP-0022,2026-06-01,PRJ-010,WBS-00434,CC-00089,2026-06-01 06:00:00,2026-06-01 15:06:36,8.61,0.61,OnPrem-SQLServer
TE-00000841,TS-0000166,EMP-0022,2026-06-02,PRJ-010,WBS-00436,CC-00087,2026-06-02 06:30:00,2026-06-02 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000842,TS-0000166,EMP-0022,2026-06-03,PRJ-010,WBS-00478,CC-00089,2026-06-03 06:15:00,2026-06-03 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000843,TS-0000166,EMP-0022,2026-06-04,PRJ-010,WBS-00441,CC-00085,2026-06-04 06:15:00,2026-06-04 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000844,TS-0000166,EMP-0022,2026-06-05,PRJ-010,WBS-00458,CC-00083,2026-06-05 06:00:00,2026-06-05 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000845,TS-0000167,EMP-0022,2026-06-08,PRJ-010,WBS-00440,CC-00090,2026-06-08 06:15:00,2026-06-08 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000846,TS-0000167,EMP-0022,2026-06-09,PRJ-010,WBS-00452,CC-00090,2026-06-09 06:30:00,2026-06-09 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000847,TS-0000167,EMP-0022,2026-06-10,PRJ-010,WBS-00467,CC-00087,2026-06-10 06:30:00,2026-06-10 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000848,TS-0000167,EMP-0022,2026-06-11,PRJ-010,WBS-00435,CC-00086,2026-06-11 06:30:00,2026-06-11 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000849,TS-0000167,EMP-0022,2026-06-12,PRJ-010,WBS-00437,CC-00089,2026-06-12 06:15:00,2026-06-12 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000850,TS-0000168,EMP-0022,2026-06-15,PRJ-010,WBS-00472,CC-00085,2026-06-15 06:30:00,2026-06-15 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000851,TS-0000168,EMP-0022,2026-06-16,PRJ-010,WBS-00456,CC-00083,2026-06-16 06:00:00,2026-06-16 15:34:12,9.07,1.07,OnPrem-SQLServer
TE-00000852,TS-0000168,EMP-0022,2026-06-17,PRJ-010,WBS-00479,CC-00087,2026-06-17 06:15:00,2026-06-17 15:43:12,8.97,0.97,OnPrem-SQLServer
TE-00000853,TS-0000168,EMP-0022,2026-06-18,PRJ-010,WBS-00482,CC-00087,2026-06-18 06:00:00,2026-06-18 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000854,TS-0000168,EMP-0022,2026-06-19,PRJ-010,WBS-00455,CC-00090,2026-06-19 06:00:00,2026-06-19 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000855,TS-0000169,EMP-0022,2026-06-22,PRJ-001,WBS-00036,CC-00007,2026-06-22 06:30:00,2026-06-22 18:57:00,11.95,3.95,OnPrem-SQLServer
TE-00000856,TS-0000169,EMP-0022,2026-06-23,PRJ-001,WBS-00007,CC-00006,2026-06-23 07:15:00,2026-06-23 15:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000857,TS-0000169,EMP-0022,2026-06-24,PRJ-001,WBS-00016,CC-00009,2026-06-24 06:30:00,2026-06-24 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000858,TS-0000169,EMP-0022,2026-06-25,PRJ-001,WBS-00037,CC-00003,2026-06-25 06:30:00,2026-06-25 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000859,TS-0000169,EMP-0022,2026-06-26,PRJ-001,WBS-00045,CC-00001,2026-06-26 06:30:00,2026-06-26 16:42:36,9.71,1.71,OnPrem-SQLServer
TE-00000860,TS-0000169,EMP-0022,2026-06-27,PRJ-001,WBS-00033,CC-00004,2026-06-27 07:00:00,2026-06-27 13:56:24,6.44,6.44,OnPrem-SQLServer
TE-00000861,TS-0000170,EMP-0022,2026-06-29,PRJ-010,WBS-00453,CC-00083,2026-06-29 06:15:00,2026-06-29 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000862,TS-0000170,EMP-0022,2026-06-30,PRJ-010,WBS-00485,CC-00082,2026-06-30 06:00:00,2026-06-30 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000863,TS-0000170,EMP-0022,2026-07-01,PRJ-010,WBS-00470,CC-00083,2026-07-01 06:30:00,2026-07-01 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000864,TS-0000170,EMP-0022,2026-07-02,PRJ-010,WBS-00431,CC-00087,2026-07-02 06:30:00,2026-07-02 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000865,TS-0000170,EMP-0022,2026-07-03,PRJ-010,WBS-00456,CC-00088,2026-07-03 06:15:00,2026-07-03 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000866,TS-0000171,EMP-0022,2026-07-06,PRJ-010,WBS-00462,CC-00089,2026-07-06 06:00:00,2026-07-06 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000867,TS-0000171,EMP-0022,2026-07-07,PRJ-010,WBS-00485,CC-00083,2026-07-07 06:00:00,2026-07-07 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000868,TS-0000171,EMP-0022,2026-07-08,PRJ-010,WBS-00456,CC-00089,2026-07-08 06:30:00,2026-07-08 15:37:12,8.62,0.62,OnPrem-SQLServer
TE-00000869,TS-0000171,EMP-0022,2026-07-09,PRJ-010,WBS-00482,CC-00085,2026-07-09 06:15:00,2026-07-09 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000870,TS-0000171,EMP-0022,2026-07-10,PRJ-010,WBS-00478,CC-00088,2026-07-10 06:00:00,2026-07-10 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000871,TS-0000172,EMP-0022,2026-07-13,PRJ-010,WBS-00464,CC-00085,2026-07-13 06:00:00,2026-07-13 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000872,TS-0000172,EMP-0022,2026-07-14,PRJ-010,WBS-00482,CC-00087,2026-07-14 06:30:00,2026-07-14 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000873,TS-0000172,EMP-0022,2026-07-15,PRJ-010,WBS-00432,CC-00085,2026-07-15 06:30:00,2026-07-15 16:37:12,9.62,1.62,OnPrem-SQLServer
TE-00000874,TS-0000172,EMP-0022,2026-07-16,PRJ-010,WBS-00452,CC-00088,2026-07-16 06:30:00,2026-07-16 16:31:48,9.53,1.53,OnPrem-SQLServer
TE-00000875,TS-0000172,EMP-0022,2026-07-17,PRJ-010,WBS-00440,CC-00084,2026-07-17 06:30:00,2026-07-17 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000876,TS-0000173,EMP-0022,2026-07-20,PRJ-010,WBS-00452,CC-00090,2026-07-20 06:15:00,2026-07-20 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000877,TS-0000173,EMP-0022,2026-07-21,PRJ-010,WBS-00459,CC-00082,2026-07-21 06:30:00,2026-07-21 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000878,TS-0000173,EMP-0022,2026-07-22,PRJ-010,WBS-00430,CC-00083,2026-07-22 06:30:00,2026-07-22 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000879,TS-0000173,EMP-0022,2026-07-23,PRJ-010,WBS-00461,CC-00090,2026-07-23 06:15:00,2026-07-23 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000880,TS-0000173,EMP-0022,2026-07-24,PRJ-010,WBS-00468,CC-00086,2026-07-24 06:15:00,2026-07-24 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000881,TS-0000174,EMP-0022,2026-07-27,PRJ-010,WBS-00447,CC-00082,2026-07-27 06:15:00,2026-07-27 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000882,TS-0000174,EMP-0022,2026-07-28,PRJ-010,WBS-00469,CC-00087,2026-07-28 06:00:00,2026-07-28 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000883,TS-0000174,EMP-0022,2026-07-29,PRJ-010,WBS-00479,CC-00090,2026-07-29 06:15:00,2026-07-29 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000884,TS-0000174,EMP-0022,2026-07-30,PRJ-010,WBS-00425,CC-00089,2026-07-30 06:30:00,2026-07-30 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000885,TS-0000174,EMP-0022,2026-07-31,PRJ-010,WBS-00459,CC-00086,2026-07-31 06:15:00,2026-07-31 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000886,TS-0000175,EMP-0023,2026-05-18,PRJ-009,WBS-00417,CC-00080,2026-05-18 06:00:00,2026-05-18 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000887,TS-0000175,EMP-0023,2026-05-19,PRJ-009,WBS-00411,CC-00081,2026-05-19 06:30:00,2026-05-19 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000888,TS-0000175,EMP-0023,2026-05-20,PRJ-009,WBS-00401,CC-00081,2026-05-20 06:30:00,2026-05-20 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000889,TS-0000175,EMP-0023,2026-05-21,PRJ-009,WBS-00376,CC-00079,2026-05-21 06:15:00,2026-05-21 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000890,TS-0000175,EMP-0023,2026-05-22,PRJ-009,WBS-00423,CC-00080,2026-05-22 06:00:00,2026-05-22 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000891,TS-0000176,EMP-0023,2026-05-25,PRJ-009,WBS-00377,CC-00076,2026-05-25 06:00:00,2026-05-25 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000892,TS-0000176,EMP-0023,2026-05-26,PRJ-009,WBS-00363,CC-00076,2026-05-26 06:00:00,2026-05-26 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000893,TS-0000176,EMP-0023,2026-05-27,PRJ-009,WBS-00361,CC-00075,2026-05-27 06:00:00,2026-05-27 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000894,TS-0000176,EMP-0023,2026-05-28,PRJ-009,WBS-00372,CC-00080,2026-05-28 06:00:00,2026-05-28 15:07:12,8.62,0.62,OnPrem-SQLServer
TE-00000895,TS-0000176,EMP-0023,2026-05-29,PRJ-009,WBS-00399,CC-00078,2026-05-29 06:00:00,2026-05-29 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000896,TS-0000177,EMP-0023,2026-06-01,PRJ-009,WBS-00422,CC-00075,2026-06-01 06:00:00,2026-06-01 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000897,TS-0000177,EMP-0023,2026-06-02,PRJ-009,WBS-00363,CC-00078,2026-06-02 06:00:00,2026-06-02 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000898,TS-0000177,EMP-0023,2026-06-03,PRJ-009,WBS-00368,CC-00081,2026-06-03 06:00:00,2026-06-03 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000899,TS-0000177,EMP-0023,2026-06-04,PRJ-009,WBS-00394,CC-00074,2026-06-04 06:30:00,2026-06-04 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000900,TS-0000177,EMP-0023,2026-06-05,PRJ-009,WBS-00366,CC-00079,2026-06-05 06:15:00,2026-06-05 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000901,TS-0000178,EMP-0023,2026-06-08,PRJ-009,WBS-00376,CC-00078,2026-06-08 06:00:00,2026-06-08 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000902,TS-0000178,EMP-0023,2026-06-09,PRJ-009,WBS-00396,CC-00074,2026-06-09 06:30:00,2026-06-09 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000903,TS-0000178,EMP-0023,2026-06-10,PRJ-009,WBS-00403,CC-00075,2026-06-10 06:15:00,2026-06-10 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000904,TS-0000178,EMP-0023,2026-06-11,PRJ-009,WBS-00377,CC-00074,2026-06-11 06:30:00,2026-06-11 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000905,TS-0000178,EMP-0023,2026-06-12,PRJ-009,WBS-00387,CC-00078,2026-06-12 06:15:00,2026-06-12 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000906,TS-0000179,EMP-0023,2026-06-15,PRJ-009,WBS-00389,CC-00075,2026-06-15 06:15:00,2026-06-15 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000907,TS-0000179,EMP-0023,2026-06-16,PRJ-009,WBS-00388,CC-00077,2026-06-16 06:00:00,2026-06-16 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000908,TS-0000179,EMP-0023,2026-06-17,PRJ-009,WBS-00394,CC-00076,2026-06-17 06:30:00,2026-06-17 16:48:00,9.8,1.8,OnPrem-SQLServer
TE-00000909,TS-0000179,EMP-0023,2026-06-18,PRJ-009,WBS-00420,CC-00073,2026-06-18 06:15:00,2026-06-18 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000910,TS-0000179,EMP-0023,2026-06-19,PRJ-009,WBS-00390,CC-00074,2026-06-19 06:15:00,2026-06-19 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000911,TS-0000180,EMP-0023,2026-06-22,PRJ-009,WBS-00417,CC-00076,2026-06-22 06:15:00,2026-06-22 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000912,TS-0000180,EMP-0023,2026-06-23,PRJ-009,WBS-00415,CC-00075,2026-06-23 06:00:00,2026-06-23 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000913,TS-0000180,EMP-0023,2026-06-24,PRJ-009,WBS-00377,CC-00080,2026-06-24 06:15:00,2026-06-24 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000914,TS-0000180,EMP-0023,2026-06-25,PRJ-009,WBS-00419,CC-00077,2026-06-25 06:15:00,2026-06-25 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000915,TS-0000180,EMP-0023,2026-06-26,PRJ-009,WBS-00379,CC-00073,2026-06-26 06:15:00,2026-06-26 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000916,TS-0000181,EMP-0023,2026-06-29,PRJ-009,WBS-00378,CC-00079,2026-06-29 06:00:00,2026-06-29 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000917,TS-0000181,EMP-0023,2026-06-30,PRJ-009,WBS-00370,CC-00078,2026-06-30 06:00:00,2026-06-30 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000918,TS-0000181,EMP-0023,2026-07-01,PRJ-009,WBS-00409,CC-00074,2026-07-01 06:00:00,2026-07-01 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000919,TS-0000181,EMP-0023,2026-07-02,PRJ-009,WBS-00394,CC-00081,2026-07-02 06:00:00,2026-07-02 16:24:00,9.9,1.9,OnPrem-SQLServer
TE-00000920,TS-0000181,EMP-0023,2026-07-03,PRJ-009,WBS-00386,CC-00081,2026-07-03 06:30:00,2026-07-03 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000921,TS-0000182,EMP-0023,2026-07-06,PRJ-009,WBS-00379,CC-00078,2026-07-06 06:30:00,2026-07-06 16:40:12,9.67,1.67,OnPrem-SQLServer
TE-00000922,TS-0000182,EMP-0023,2026-07-07,PRJ-009,WBS-00370,CC-00076,2026-07-07 06:00:00,2026-07-07 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000923,TS-0000182,EMP-0023,2026-07-08,PRJ-009,WBS-00374,CC-00080,2026-07-08 06:00:00,2026-07-08 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000924,TS-0000182,EMP-0023,2026-07-09,PRJ-009,WBS-00409,CC-00073,2026-07-09 06:30:00,2026-07-09 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000925,TS-0000182,EMP-0023,2026-07-10,PRJ-009,WBS-00415,CC-00076,2026-07-10 06:00:00,2026-07-10 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000926,TS-0000183,EMP-0023,2026-07-13,PRJ-009,WBS-00415,CC-00078,2026-07-13 06:15:00,2026-07-13 15:58:12,9.22,1.22,OnPrem-SQLServer
TE-00000927,TS-0000183,EMP-0023,2026-07-14,PRJ-009,WBS-00422,CC-00074,2026-07-14 06:30:00,2026-07-14 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00000928,TS-0000183,EMP-0023,2026-07-15,PRJ-009,WBS-00369,CC-00073,2026-07-15 06:00:00,2026-07-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00000929,TS-0000183,EMP-0023,2026-07-16,PRJ-009,WBS-00382,CC-00078,2026-07-16 06:00:00,2026-07-16 15:41:24,9.19,1.19,OnPrem-SQLServer
TE-00000930,TS-0000183,EMP-0023,2026-07-17,PRJ-009,WBS-00389,CC-00073,2026-07-17 06:15:00,2026-07-17 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00000931,TS-0000184,EMP-0023,2026-07-20,PRJ-009,WBS-00404,CC-00078,2026-07-20 06:30:00,2026-07-20 15:00:00,8.0,0.0,OnPrem-SQLServer
